file_path,emotion,actor
audio/datasets/audio_speech_actors_01-24\Actor_15\03-01-07-02-02-02-15.wav,7,15
audio/datasets/audio_speech_actors_01-24\Actor_15\03-01-08-01-01-01-15.wav,8,15
audio/datasets/audio_speech_actors_01-24\Actor_15\03-01-08-01-01-02-15.wav,8,15
audio/datasets/audio_speech_actors_01-24\Actor_15\03-01-08-01-02-01-15.wav,8,15
audio/datasets/audio_speech_actors_01-24\Actor_15\03-01-08-01-02-02-15.wav,8,15
audio/datasets/audio_speech_actors_01-24\Actor_15\03-01-08-02-01-01-15.wav,8,15
audio/datasets/audio_speech_actors_01-24\Actor_15\03-01-08-02-01-02-15.wav,8,15
audio/datasets/audio_speech_actors_01-24\Actor_15\03-01-08-02-02-01-15.wav,8,15
audio/datasets/audio_speech_actors_01-24\Actor_15\03-01-08-02-02-02-15.wav,8,15
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-01-01-01-01-16.wav,1,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-01-01-01-02-16.wav,1,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-01-01-02-01-16.wav,1,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-01-01-02-02-16.wav,1,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-02-01-01-01-16.wav,2,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-02-01-01-02-16.wav,2,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-02-01-02-01-16.wav,2,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-02-01-02-02-16.wav,2,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-02-02-01-01-16.wav,2,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-02-02-01-02-16.wav,2,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-02-02-02-01-16.wav,2,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-02-02-02-02-16.wav,2,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-03-01-01-01-16.wav,3,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-03-01-01-02-16.wav,3,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-03-01-02-01-16.wav,3,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-03-01-02-02-16.wav,3,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-03-02-01-01-16.wav,3,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-03-02-01-02-16.wav,3,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-03-02-02-01-16.wav,3,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-03-02-02-02-16.wav,3,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-04-01-01-01-16.wav,4,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-04-01-01-02-16.wav,4,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-04-01-02-01-16.wav,4,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-04-01-02-02-16.wav,4,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-04-02-01-01-16.wav,4,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-04-02-01-02-16.wav,4,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-04-02-02-01-16.wav,4,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-04-02-02-02-16.wav,4,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-05-01-01-01-16.wav,5,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-05-01-01-02-16.wav,5,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-05-01-02-01-16.wav,5,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-05-01-02-02-16.wav,5,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-05-02-01-01-16.wav,5,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-05-02-01-02-16.wav,5,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-05-02-02-01-16.wav,5,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-05-02-02-02-16.wav,5,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-06-01-01-01-16.wav,6,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-06-01-01-02-16.wav,6,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-06-01-02-01-16.wav,6,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-06-01-02-02-16.wav,6,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-06-02-01-01-16.wav,6,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-06-02-01-02-16.wav,6,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-06-02-02-01-16.wav,6,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-06-02-02-02-16.wav,6,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-07-01-01-01-16.wav,7,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-07-01-01-02-16.wav,7,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-07-01-02-01-16.wav,7,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-07-01-02-02-16.wav,7,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-07-02-01-01-16.wav,7,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-07-02-01-02-16.wav,7,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-07-02-02-01-16.wav,7,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-07-02-02-02-16.wav,7,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-08-01-01-01-16.wav,8,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-08-01-01-02-16.wav,8,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-08-01-02-01-16.wav,8,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-08-01-02-02-16.wav,8,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-08-02-01-01-16.wav,8,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-08-02-01-02-16.wav,8,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-08-02-02-01-16.wav,8,16
audio/datasets/audio_speech_actors_01-24\Actor_16\03-01-08-02-02-02-16.wav,8,16
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-01-01-01-01-17.wav,1,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-01-01-01-02-17.wav,1,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-01-01-02-01-17.wav,1,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-01-01-02-02-17.wav,1,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-02-01-01-01-17.wav,2,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-02-01-01-02-17.wav,2,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-02-01-02-01-17.wav,2,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-02-01-02-02-17.wav,2,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-02-02-01-01-17.wav,2,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-02-02-01-02-17.wav,2,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-02-02-02-01-17.wav,2,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-02-02-02-02-17.wav,2,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-03-01-01-01-17.wav,3,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-03-01-01-02-17.wav,3,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-03-01-02-01-17.wav,3,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-03-01-02-02-17.wav,3,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-03-02-01-01-17.wav,3,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-03-02-01-02-17.wav,3,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-03-02-02-01-17.wav,3,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-03-02-02-02-17.wav,3,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-04-01-01-01-17.wav,4,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-04-01-01-02-17.wav,4,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-04-01-02-01-17.wav,4,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-04-01-02-02-17.wav,4,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-04-02-01-01-17.wav,4,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-04-02-01-02-17.wav,4,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-04-02-02-01-17.wav,4,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-04-02-02-02-17.wav,4,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-05-01-01-01-17.wav,5,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-05-01-01-02-17.wav,5,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-05-01-02-01-17.wav,5,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-05-01-02-02-17.wav,5,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-05-02-01-01-17.wav,5,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-05-02-01-02-17.wav,5,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-05-02-02-01-17.wav,5,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-05-02-02-02-17.wav,5,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-06-01-01-01-17.wav,6,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-06-01-01-02-17.wav,6,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-06-01-02-01-17.wav,6,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-06-01-02-02-17.wav,6,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-06-02-01-01-17.wav,6,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-06-02-01-02-17.wav,6,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-06-02-02-01-17.wav,6,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-06-02-02-02-17.wav,6,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-07-01-01-01-17.wav,7,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-07-01-01-02-17.wav,7,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-07-01-02-01-17.wav,7,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-07-01-02-02-17.wav,7,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-07-02-01-01-17.wav,7,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-07-02-01-02-17.wav,7,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-07-02-02-01-17.wav,7,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-07-02-02-02-17.wav,7,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-08-01-01-01-17.wav,8,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-08-01-01-02-17.wav,8,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-08-01-02-01-17.wav,8,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-08-01-02-02-17.wav,8,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-08-02-01-01-17.wav,8,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-08-02-01-02-17.wav,8,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-08-02-02-01-17.wav,8,17
audio/datasets/audio_speech_actors_01-24\Actor_17\03-01-08-02-02-02-17.wav,8,17
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-01-01-01-01-18.wav,1,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-01-01-01-02-18.wav,1,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-01-01-02-01-18.wav,1,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-01-01-02-02-18.wav,1,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-02-01-01-01-18.wav,2,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-02-01-01-02-18.wav,2,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-02-01-02-01-18.wav,2,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-02-01-02-02-18.wav,2,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-02-02-01-01-18.wav,2,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-02-02-01-02-18.wav,2,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-02-02-02-01-18.wav,2,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-02-02-02-02-18.wav,2,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-03-01-01-01-18.wav,3,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-03-01-01-02-18.wav,3,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-03-01-02-01-18.wav,3,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-03-01-02-02-18.wav,3,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-03-02-01-01-18.wav,3,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-03-02-01-02-18.wav,3,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-03-02-02-01-18.wav,3,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-03-02-02-02-18.wav,3,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-04-01-01-01-18.wav,4,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-04-01-01-02-18.wav,4,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-04-01-02-01-18.wav,4,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-04-01-02-02-18.wav,4,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-04-02-01-01-18.wav,4,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-04-02-01-02-18.wav,4,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-04-02-02-01-18.wav,4,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-04-02-02-02-18.wav,4,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-05-01-01-01-18.wav,5,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-05-01-01-02-18.wav,5,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-05-01-02-01-18.wav,5,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-05-01-02-02-18.wav,5,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-05-02-01-01-18.wav,5,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-05-02-01-02-18.wav,5,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-05-02-02-01-18.wav,5,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-05-02-02-02-18.wav,5,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-06-01-01-01-18.wav,6,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-06-01-01-02-18.wav,6,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-06-01-02-01-18.wav,6,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-06-01-02-02-18.wav,6,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-06-02-01-01-18.wav,6,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-06-02-01-02-18.wav,6,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-06-02-02-01-18.wav,6,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-06-02-02-02-18.wav,6,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-07-01-01-01-18.wav,7,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-07-01-01-02-18.wav,7,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-07-01-02-01-18.wav,7,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-07-01-02-02-18.wav,7,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-07-02-01-01-18.wav,7,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-07-02-01-02-18.wav,7,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-07-02-02-01-18.wav,7,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-07-02-02-02-18.wav,7,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-08-01-01-01-18.wav,8,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-08-01-01-02-18.wav,8,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-08-01-02-01-18.wav,8,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-08-01-02-02-18.wav,8,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-08-02-01-01-18.wav,8,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-08-02-01-02-18.wav,8,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-08-02-02-01-18.wav,8,18
audio/datasets/audio_speech_actors_01-24\Actor_18\03-01-08-02-02-02-18.wav,8,18
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-01-01-01-01-19.wav,1,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-01-01-01-02-19.wav,1,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-01-01-02-01-19.wav,1,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-01-01-02-02-19.wav,1,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-02-01-01-01-19.wav,2,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-02-01-01-02-19.wav,2,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-02-01-02-01-19.wav,2,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-02-01-02-02-19.wav,2,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-02-02-01-01-19.wav,2,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-02-02-01-02-19.wav,2,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-02-02-02-01-19.wav,2,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-02-02-02-02-19.wav,2,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-03-01-01-01-19.wav,3,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-03-01-01-02-19.wav,3,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-03-01-02-01-19.wav,3,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-03-01-02-02-19.wav,3,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-03-02-01-01-19.wav,3,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-03-02-01-02-19.wav,3,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-03-02-02-01-19.wav,3,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-03-02-02-02-19.wav,3,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-04-01-01-01-19.wav,4,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-04-01-01-02-19.wav,4,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-04-01-02-01-19.wav,4,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-04-01-02-02-19.wav,4,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-04-02-01-01-19.wav,4,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-04-02-01-02-19.wav,4,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-04-02-02-01-19.wav,4,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-04-02-02-02-19.wav,4,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-05-01-01-01-19.wav,5,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-05-01-01-02-19.wav,5,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-05-01-02-01-19.wav,5,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-05-01-02-02-19.wav,5,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-05-02-01-01-19.wav,5,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-05-02-01-02-19.wav,5,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-05-02-02-01-19.wav,5,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-05-02-02-02-19.wav,5,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-06-01-01-01-19.wav,6,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-06-01-01-02-19.wav,6,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-06-01-02-01-19.wav,6,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-06-01-02-02-19.wav,6,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-06-02-01-01-19.wav,6,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-06-02-01-02-19.wav,6,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-06-02-02-01-19.wav,6,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-06-02-02-02-19.wav,6,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-07-01-01-01-19.wav,7,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-07-01-01-02-19.wav,7,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-07-01-02-01-19.wav,7,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-07-01-02-02-19.wav,7,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-07-02-01-01-19.wav,7,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-07-02-01-02-19.wav,7,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-07-02-02-01-19.wav,7,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-07-02-02-02-19.wav,7,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-08-01-01-01-19.wav,8,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-08-01-01-02-19.wav,8,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-08-01-02-01-19.wav,8,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-08-01-02-02-19.wav,8,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-08-02-01-01-19.wav,8,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-08-02-01-02-19.wav,8,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-08-02-02-01-19.wav,8,19
audio/datasets/audio_speech_actors_01-24\Actor_19\03-01-08-02-02-02-19.wav,8,19
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-01-01-01-01-20.wav,1,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-01-01-01-02-20.wav,1,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-01-01-02-01-20.wav,1,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-01-01-02-02-20.wav,1,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-02-01-01-01-20.wav,2,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-02-01-01-02-20.wav,2,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-02-01-02-01-20.wav,2,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-02-01-02-02-20.wav,2,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-02-02-01-01-20.wav,2,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-02-02-01-02-20.wav,2,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-02-02-02-01-20.wav,2,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-02-02-02-02-20.wav,2,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-03-01-01-01-20.wav,3,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-03-01-01-02-20.wav,3,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-03-01-02-01-20.wav,3,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-03-01-02-02-20.wav,3,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-03-02-01-01-20.wav,3,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-03-02-01-02-20.wav,3,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-03-02-02-01-20.wav,3,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-03-02-02-02-20.wav,3,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-04-01-01-01-20.wav,4,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-04-01-01-02-20.wav,4,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-04-01-02-01-20.wav,4,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-04-01-02-02-20.wav,4,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-04-02-01-01-20.wav,4,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-04-02-01-02-20.wav,4,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-04-02-02-01-20.wav,4,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-04-02-02-02-20.wav,4,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-05-01-01-01-20.wav,5,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-05-01-01-02-20.wav,5,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-05-01-02-01-20.wav,5,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-05-01-02-02-20.wav,5,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-05-02-01-01-20.wav,5,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-05-02-01-02-20.wav,5,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-05-02-02-01-20.wav,5,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-05-02-02-02-20.wav,5,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-06-01-01-01-20.wav,6,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-06-01-01-02-20.wav,6,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-06-01-02-01-20.wav,6,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-06-01-02-02-20.wav,6,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-06-02-01-01-20.wav,6,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-06-02-01-02-20.wav,6,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-06-02-02-01-20.wav,6,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-06-02-02-02-20.wav,6,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-07-01-01-01-20.wav,7,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-07-01-01-02-20.wav,7,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-07-01-02-01-20.wav,7,20
audio/datasets/audio_speech_actors_01-24\Actor_20\03-01-07-01-02-02-20.wav,7,20
